trade_num,trade_date,day_of_week,side,entry_time,exit_time,entry_price,exit_price,pts,pnl_dollar,cumulative_pnl,exit_reason,bars_held,mfe_pts,mae_pts,strategy,win,vix_open,vix_high,vix_low,vix_close,vix_pdh,vix_pdl,vix_prev_close,vix_pct_change,es_open,es_high,es_low,es_close,es_prev_close,es_pct_change,vix_regime,vix_intraday,pct_regime,vix_intraday_dir,vix_dod_dir,vix_momentum,vix_q,vix_combo
63,2025-04-04,Friday,short,2025-04-04 14:11:00+00:00,2025-04-04T14:29:00+00:00,5246.75,5223.0,23.75,116.25,2083.75,TP,18,30.75,2.5,MES_V2,True,30.1200008392334,45.61000061035156,29.989999771118164,45.310001373291016,30.020000457763672,24.93000030517578,30.020000457763672,50.932713798720464,5423.0,5435.0,5074.0,5110.25,5432.75,-5.936220146334725,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
64,2025-04-04,Friday,short,2025-04-04 15:31:00+00:00,2025-04-04T15:37:00+00:00,5224.5,5204.5,20.0,97.5,2181.25,TP,6,30.75,1.75,MES_V2,True,30.1200008392334,45.61000061035156,29.989999771118164,45.310001373291016,30.020000457763672,24.93000030517578,30.020000457763672,50.932713798720464,5423.0,5435.0,5074.0,5110.25,5432.75,-5.936220146334725,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
65,2025-04-04,Friday,long,2025-04-04 17:51:00+00:00,2025-04-04T18:03:00+00:00,5187.0,5208.25,21.25,103.75,2285.0,TP,12,25.25,11.25,MES_V2,True,30.1200008392334,45.61000061035156,29.989999771118164,45.310001373291016,30.020000457763672,24.93000030517578,30.020000457763672,50.932713798720464,5423.0,5435.0,5074.0,5110.25,5432.75,-5.936220146334725,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
66,2025-04-04,Friday,short,2025-04-04 19:23:00+00:00,2025-04-04T19:30:00+00:00,5166.25,5163.5,2.75,11.25,2296.25,EOD,7,15.0,7.25,MES_V2,True,30.1200008392334,45.61000061035156,29.989999771118164,45.310001373291016,30.020000457763672,24.93000030517578,30.020000457763672,50.932713798720464,5423.0,5435.0,5074.0,5110.25,5432.75,-5.936220146334725,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
67,2025-04-07,Monday,long,2025-04-07 14:01:00+00:00,2025-04-07T14:11:00+00:00,5020.5,5075.25,54.75,271.25,2567.5,TP,10,126.25,37.0,MES_V2,True,60.130001068115234,60.130001068115234,38.58000183105469,46.97999954223633,45.61000061035156,29.989999771118164,45.310001373291016,3.685716438600095,5007.0,5286.5,4832.0,5097.25,5110.25,-0.2543906853872069,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
68,2025-04-07,Monday,short,2025-04-07 15:26:00+00:00,2025-04-07T15:37:00+00:00,5001.5,5043.25,-41.75,-211.25,2356.25,SL,11,18.75,48.25,MES_V2,False,60.130001068115234,60.130001068115234,38.58000183105469,46.97999954223633,45.61000061035156,29.989999771118164,45.310001373291016,3.685716438600095,5007.0,5286.5,4832.0,5097.25,5110.25,-0.2543906853872069,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
69,2025-04-07,Monday,short,2025-04-07 17:01:00+00:00,2025-04-07T17:03:00+00:00,5062.25,5030.75,31.5,155.0,2511.25,TP,2,40.5,8.0,MES_V2,True,60.130001068115234,60.130001068115234,38.58000183105469,46.97999954223633,45.61000061035156,29.989999771118164,45.310001373291016,3.685716438600095,5007.0,5286.5,4832.0,5097.25,5110.25,-0.2543906853872069,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
70,2025-04-07,Monday,long,2025-04-07 18:41:00+00:00,2025-04-07T18:55:00+00:00,5131.5,5087.75,-43.75,-221.25,2290.0,SL,14,5.0,53.25,MES_V2,False,60.130001068115234,60.130001068115234,38.58000183105469,46.97999954223633,45.61000061035156,29.989999771118164,45.310001373291016,3.685716438600095,5007.0,5286.5,4832.0,5097.25,5110.25,-0.2543906853872069,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
71,2025-04-07,Monday,short,2025-04-07 19:26:00+00:00,2025-04-07T19:30:00+00:00,5066.75,5074.25,-7.5,-40.0,2250.0,EOD,4,10.25,11.0,MES_V2,False,60.130001068115234,60.130001068115234,38.58000183105469,46.97999954223633,45.61000061035156,29.989999771118164,45.310001373291016,3.685716438600095,5007.0,5286.5,4832.0,5097.25,5110.25,-0.2543906853872069,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
72,2025-04-08,Tuesday,short,2025-04-08 14:56:00+00:00,2025-04-08T15:09:00+00:00,5249.0,5225.75,23.25,113.75,2363.75,TP,13,26.75,0.75,MES_V2,True,44.040000915527344,57.52000045776367,36.47999954223633,52.33000183105469,60.130001068115234,38.58000183105469,46.97999954223633,11.387829589075583,5126.5,5305.25,4940.5,5020.25,5097.25,-1.5106184707440296,VIX neutral,VIX touched PDL (bullish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
73,2025-04-08,Tuesday,short,2025-04-08 17:51:00+00:00,2025-04-08T18:13:00+00:00,5108.0,5085.0,23.0,112.5,2476.25,TP,22,27.5,14.75,MES_V2,True,44.040000915527344,57.52000045776367,36.47999954223633,52.33000183105469,60.130001068115234,38.58000183105469,46.97999954223633,11.387829589075583,5126.5,5305.25,4940.5,5020.25,5097.25,-1.5106184707440296,VIX neutral,VIX touched PDL (bullish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
74,2025-04-10,Thursday,short,2025-04-10 14:00:00+00:00,2025-04-10T14:13:00+00:00,5343.25,5322.5,20.75,101.25,2577.5,TP,13,27.0,12.25,MES_V2,True,34.439998626708984,54.869998931884766,34.439998626708984,40.720001220703125,57.959999084472656,31.899999618530273,33.619998931884766,21.118389394369697,5502.5,5528.75,5146.75,5302.0,5491.0,-3.441995993443814,VIX neutral,VIX inside range,"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
75,2025-04-10,Thursday,short,2025-04-10 14:51:00+00:00,2025-04-10T14:59:00+00:00,5338.75,5318.5,20.25,98.75,2676.25,TP,8,25.75,5.5,MES_V2,True,34.439998626708984,54.869998931884766,34.439998626708984,40.720001220703125,57.959999084472656,31.899999618530273,33.619998931884766,21.118389394369697,5502.5,5528.75,5146.75,5302.0,5491.0,-3.441995993443814,VIX neutral,VIX inside range,"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
76,2025-04-10,Thursday,short,2025-04-10 16:56:00+00:00,2025-04-10T17:03:00+00:00,5236.25,5284.0,-47.75,-241.25,2435.0,SL,7,7.0,64.0,MES_V2,False,34.439998626708984,54.869998931884766,34.439998626708984,40.720001220703125,57.959999084472656,31.899999618530273,33.619998931884766,21.118389394369697,5502.5,5528.75,5146.75,5302.0,5491.0,-3.441995993443814,VIX neutral,VIX inside range,"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
77,2025-04-10,Thursday,long,2025-04-10 17:46:00+00:00,2025-04-10T18:03:00+00:00,5294.5,5316.25,21.75,106.25,2541.25,TP,17,33.0,31.5,MES_V2,True,34.439998626708984,54.869998931884766,34.439998626708984,40.720001220703125,57.959999084472656,31.899999618530273,33.619998931884766,21.118389394369697,5502.5,5528.75,5146.75,5302.0,5491.0,-3.441995993443814,VIX neutral,VIX inside range,"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
78,2025-04-11,Friday,long,2025-04-11 14:13:00+00:00,2025-04-11T14:16:00+00:00,5301.0,5325.75,24.75,121.25,2662.5,TP,3,27.25,2.5,MES_V2,True,40.79999923706055,46.119998931884766,36.849998474121094,37.560001373291016,54.869998931884766,34.439998626708984,40.720001220703125,-7.760313734483592,5299.25,5418.25,5206.0,5391.25,5302.0,1.6833270463975758,VIX neutral,VIX inside range,"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
79,2025-04-11,Friday,short,2025-04-11 15:02:00+00:00,2025-04-11T15:15:00+00:00,5291.25,5269.75,21.5,105.0,2767.5,TP,13,29.0,3.0,MES_V2,True,40.79999923706055,46.119998931884766,36.849998474121094,37.560001373291016,54.869998931884766,34.439998626708984,40.720001220703125,-7.760313734483592,5299.25,5418.25,5206.0,5391.25,5302.0,1.6833270463975758,VIX neutral,VIX inside range,"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
80,2025-04-11,Friday,long,2025-04-11 17:41:00+00:00,2025-04-11T17:54:00+00:00,5390.25,5410.75,20.5,100.0,2867.5,TP,13,27.5,10.0,MES_V2,True,40.79999923706055,46.119998931884766,36.849998474121094,37.560001373291016,54.869998931884766,34.439998626708984,40.720001220703125,-7.760313734483592,5299.25,5418.25,5206.0,5391.25,5302.0,1.6833270463975758,VIX neutral,VIX inside range,"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
81,2025-04-11,Friday,long,2025-04-11 18:31:00+00:00,2025-04-11T19:24:00+00:00,5385.5,5408.0,22.5,110.0,2977.5,TP,53,23.5,13.5,MES_V2,True,40.79999923706055,46.119998931884766,36.849998474121094,37.560001373291016,54.869998931884766,34.439998626708984,40.720001220703125,-7.760313734483592,5299.25,5418.25,5206.0,5391.25,5302.0,1.6833270463975758,VIX neutral,VIX inside range,"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
82,2025-04-14,Monday,short,2025-04-14 14:01:00+00:00,2025-04-14T15:39:00+00:00,5457.25,5430.25,27.0,132.5,3110.0,TP,98,29.5,34.75,MES_V2,True,34.7599983215332,35.16999816894531,29.75,30.889999389648438,46.119998931884766,36.849998474121094,37.560001373291016,-17.758258093104406,5452.5,5497.75,5391.0,5440.75,5391.25,0.9181544168792133,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
83,2025-04-14,Monday,short,2025-04-14 16:42:00+00:00,2025-04-14T16:59:00+00:00,5427.75,5407.25,20.5,100.0,3210.0,TP,17,22.0,5.25,MES_V2,True,34.7599983215332,35.16999816894531,29.75,30.889999389648438,46.119998931884766,36.849998474121094,37.560001373291016,-17.758258093104406,5452.5,5497.75,5391.0,5440.75,5391.25,0.9181544168792133,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
84,2025-04-14,Monday,long,2025-04-14 17:28:00+00:00,2025-04-14T18:21:00+00:00,5432.5,5453.5,21.0,102.5,3312.5,TP,53,23.0,15.5,MES_V2,True,34.7599983215332,35.16999816894531,29.75,30.889999389648438,46.119998931884766,36.849998474121094,37.560001373291016,-17.758258093104406,5452.5,5497.75,5391.0,5440.75,5391.25,0.9181544168792133,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
85,2025-04-15,Tuesday,short,2025-04-15 14:21:00+00:00,2025-04-15T18:16:00+00:00,5444.75,5419.75,25.0,122.5,3435.0,TP,235,25.25,27.75,MES_V2,True,30.010000228881836,31.450000762939453,28.290000915527344,30.1200008392334,35.16999816894531,29.75,30.889999389648438,-2.4927114458703215,5431.75,5485.0,5413.0,5428.25,5440.75,-0.22974773698478668,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX up + High VIX
86,2025-04-15,Tuesday,long,2025-04-15 19:16:00+00:00,2025-04-15T19:30:00+00:00,5443.25,5436.25,-7.0,-37.5,3397.5,EOD,14,1.5,14.25,MES_V2,False,30.010000228881836,31.450000762939453,28.290000915527344,30.1200008392334,35.16999816894531,29.75,30.889999389648438,-2.4927114458703215,5431.75,5485.0,5413.0,5428.25,5440.75,-0.22974773698478668,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX up + High VIX
87,2025-04-16,Wednesday,long,2025-04-16 15:26:00+00:00,2025-04-16T16:06:00+00:00,5398.75,5360.5,-38.25,-193.75,3203.75,SL,40,1.0,42.25,MES_V2,False,33.2400016784668,34.959999084472656,29.479999542236328,32.63999938964844,31.450000762939453,28.290000915527344,30.1200008392334,8.366528818726216,5403.75,5425.0,5251.0,5305.75,5428.25,-2.2567125685073464,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX down intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX down + High VIX
88,2025-04-16,Wednesday,short,2025-04-16 16:41:00+00:00,2025-04-16T17:35:00+00:00,5354.25,5333.75,20.5,100.0,3303.75,TP,54,22.25,12.25,MES_V2,True,33.2400016784668,34.959999084472656,29.479999542236328,32.63999938964844,31.450000762939453,28.290000915527344,30.1200008392334,8.366528818726216,5403.75,5425.0,5251.0,5305.75,5428.25,-2.2567125685073464,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX down intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX down + High VIX
89,2025-04-17,Thursday,short,2025-04-17 14:11:00+00:00,2025-04-17T14:28:00+00:00,5325.25,5304.5,20.75,101.25,3405.0,TP,17,25.0,7.5,MES_V2,True,30.790000915527344,32.54999923706055,29.56999969482422,29.649999618530273,34.959999084472656,29.479999542236328,32.63999938964844,-9.160538685752616,5308.0,5371.25,5285.5,5312.75,5305.75,0.1319323375583048,VIX neutral,VIX inside range,Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
90,2025-04-17,Thursday,long,2025-04-17 15:41:00+00:00,2025-04-17T16:57:00+00:00,5327.5,5349.25,21.75,106.25,3511.25,TP,76,24.25,18.5,MES_V2,True,30.790000915527344,32.54999923706055,29.56999969482422,29.649999618530273,34.959999084472656,29.479999542236328,32.63999938964844,-9.160538685752616,5308.0,5371.25,5285.5,5312.75,5305.75,0.1319323375583048,VIX neutral,VIX inside range,Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
91,2025-04-17,Thursday,long,2025-04-17 17:56:00+00:00,2025-04-17T19:22:00+00:00,5349.75,5314.25,-35.5,-180.0,3331.25,SL,86,10.0,36.25,MES_V2,False,30.790000915527344,32.54999923706055,29.56999969482422,29.649999618530273,34.959999084472656,29.479999542236328,32.63999938964844,-9.160538685752616,5308.0,5371.25,5285.5,5312.75,5305.75,0.1319323375583048,VIX neutral,VIX inside range,Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
92,2025-04-21,Monday,short,2025-04-21 16:51:00+00:00,2025-04-21T17:09:00+00:00,5164.75,5143.25,21.5,105.0,3436.25,TP,18,23.25,0.75,MES_V2,True,32.75,35.75,31.790000915527344,33.81999969482422,32.54999923706055,29.56999969482422,29.649999618530273,14.064081382610993,5283.75,5306.75,5127.25,5184.75,5312.75,-2.409298385958303,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
93,2025-04-21,Monday,short,2025-04-21 18:46:00+00:00,2025-04-21T19:30:00+00:00,5137.25,5147.0,-9.75,-51.25,3385.0,EOD,44,7.25,18.25,MES_V2,False,32.75,35.75,31.790000915527344,33.81999969482422,32.54999923706055,29.56999969482422,29.649999618530273,14.064081382610993,5283.75,5306.75,5127.25,5184.75,5312.75,-2.409298385958303,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
94,2025-04-22,Tuesday,long,2025-04-22 15:56:00+00:00,2025-04-22T16:01:00+00:00,5292.5,5323.5,31.0,152.5,3537.5,TP,5,35.25,3.0,MES_V2,True,32.61000061035156,32.68000030517578,30.079999923706055,30.56999969482422,35.75,31.790000915527344,33.81999969482422,-9.609698490025053,5182.5,5339.25,5171.75,5314.75,5184.75,2.507353295723025,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
95,2025-04-22,Tuesday,short,2025-04-22 17:16:00+00:00,2025-04-22T17:30:00+00:00,5291.5,5271.0,20.5,100.0,3637.5,TP,14,24.0,8.5,MES_V2,True,32.61000061035156,32.68000030517578,30.079999923706055,30.56999969482422,35.75,31.790000915527344,33.81999969482422,-9.609698490025053,5182.5,5339.25,5171.75,5314.75,5184.75,2.507353295723025,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
96,2025-04-22,Tuesday,short,2025-04-22 19:35:00+00:00,2025-04-22T19:36:00+00:00,5293.0,5293.5,-0.5,-5.0,3632.5,EOD,1,2.5,4.0,MES_V2,False,32.61000061035156,32.68000030517578,30.079999923706055,30.56999969482422,35.75,31.790000915527344,33.81999969482422,-9.609698490025053,5182.5,5339.25,5171.75,5314.75,5184.75,2.507353295723025,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
97,2025-04-23,Wednesday,short,2025-04-23 16:46:00+00:00,2025-04-23T19:05:00+00:00,5419.25,5398.25,21.0,102.5,3735.0,TP,139,23.5,22.25,MES_V2,True,28.75,30.290000915527344,27.110000610351562,28.450000762939453,32.68000030517578,30.079999923706055,30.56999969482422,-6.93490007539549,5379.75,5499.75,5377.75,5401.75,5314.75,1.6369537607601403,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
98,2025-04-24,Thursday,long,2025-04-24 17:26:00+00:00,2025-04-24T19:30:00+00:00,5498.0,5496.75,-1.25,-8.75,3726.25,EOD,124,16.75,9.5,MES_V2,False,28.690000534057617,29.65999984741211,26.360000610351562,26.469999313354492,30.290000915527344,27.110000610351562,28.450000762939453,-6.959583115949231,5409.0,5541.5,5355.25,5511.25,5401.75,2.027120840468366,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
99,2025-04-25,Friday,short,2025-04-25 14:26:00+00:00,2025-04-25T16:26:00+00:00,5493.75,5528.75,-35.0,-177.5,3548.75,SL,120,13.75,35.5,MES_V2,False,26.219999313354492,27.200000762939453,24.84000015258789,24.84000015258789,29.65999984741211,26.360000610351562,26.469999313354492,-6.157911609556576,5529.0,5562.25,5480.25,5549.75,5511.25,0.698571104558865,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
100,2025-04-25,Friday,long,2025-04-25 19:06:00+00:00,2025-04-25T19:30:00+00:00,5550.5,5537.25,-13.25,-68.75,3480.0,EOD,24,0.0,16.5,MES_V2,False,26.219999313354492,27.200000762939453,24.84000015258789,24.84000015258789,29.65999984741211,26.360000610351562,26.469999313354492,-6.157911609556576,5529.0,5562.25,5480.25,5549.75,5511.25,0.698571104558865,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
101,2025-04-28,Monday,short,2025-04-28 14:01:00+00:00,2025-04-28T15:26:00+00:00,5541.75,5519.0,22.75,111.25,3591.25,TP,85,24.25,22.5,MES_V2,True,25.75,26.93000030517578,24.700000762939453,25.149999618530273,27.200000762939453,24.84000015258789,24.84000015258789,1.247984959895776,5544.0,5578.75,5492.0,5553.0,5549.75,0.05856119645029079,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
102,2025-04-28,Monday,short,2025-04-28 16:56:00+00:00,2025-04-28T19:09:00+00:00,5505.25,5540.5,-35.25,-178.75,3412.5,SL,133,12.5,37.0,MES_V2,False,25.75,26.93000030517578,24.700000762939453,25.149999618530273,27.200000762939453,24.84000015258789,24.84000015258789,1.247984959895776,5544.0,5578.75,5492.0,5553.0,5549.75,0.05856119645029079,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
103,2025-04-29,Tuesday,long,2025-04-29 15:46:00+00:00,2025-04-29T17:48:00+00:00,5567.0,5587.5,20.5,100.0,3512.5,TP,122,25.5,19.75,MES_V2,True,24.760000228881836,25.989999771118164,23.760000228881836,24.170000076293945,26.93000030517578,24.700000762939453,25.149999618530273,-3.8966185172991996,5543.0,5597.25,5521.5,5583.75,5553.0,0.5537547271744936,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
